id,date,user,text
1250471836317552640,2020-04-15 17:11:33,TheJsTia1,"@AFarray 😔This is very troubling to see. That little spark of anger from him, that look on her face, doesn’t look this is not the first time he’s behaved like that towards her. God bless her and any children they may have🙏🏾."
1250471209734553600,2020-04-15 17:09:03,TheQuint,"#Video | The Quint's @Rohit_K69 argues that economists have suggested many ways of providing more emergency food and cash to help migrant workers stuck in India’s cities due to the full lockdown. But the government is not doing enough. 

https://t.co/9ed0YHheUb"
1250470244990189573,2020-04-15 17:05:13,jagxxx_rush,"@FRSCNigeria What exactly are the actions taken against these men. Imagine him even lifting his hands to hit her. Is it std procedure to pull number plates? @FRSCNigeria, your men need learn anger mgt, and these ones should particularly face serious disciplinary actions."
1250467547901759490,2020-04-15 16:54:30,SlayerMakomo,"Makomo's usual calm face turned to slight anger as she clenched her fists.

""I won't...when I say something...it's final.""

She would try to keep calm. https://t.co/xN93fQ0xrs"
1250462131079782401,2020-04-15 16:32:59,TeresaSwinehart,Why does being forced to wear a face mask anger me so much?
1250461668338999297,2020-04-15 16:31:08,DianaJaica,"#ThisRepentanceCall being trumpeted by The Mightiest Prophets of The Lord is love unmerited, woe to the rebellious one for they will face God’s anger"
1250459825529643009,2020-04-15 16:23:49,somestarstuff,ok ok i’m sorry my anger is misdirected from self loathing. i’m simply shocked to see my cool procrastination and rebellious attitude finally face a consequence.
1250459717383655431,2020-04-15 16:23:23,WingCareAI,"Wing's image models recognise emotions from human face expressions too, so a sad face will be recognised as sadness, an angry one as anger, and so on."
1250458067977809921,2020-04-15 16:16:50,CROWNED_K1NG25,"Walk in with all that anger, for me to repeat everything I said to her face 🤷🏽‍♂️🤣 https://t.co/UtQAa47xQE"
1250457439876636672,2020-04-15 16:14:20,adabekenwaRufus,"They all ate to their satisfaction
 
So one of the guys asked the wife to do sth...and the wife was a bit reluctant,
the next thing was three slaps on her face

Out of anger The husband faced the guy and beat him up, while still dragging with the other two,"
1250453327046991873,2020-04-15 15:58:00,OfHelljumping,"@IrasibleValor ""Think I could pick up a gravity hammer? I kinda wanna send one into a Brute's face right now. Especially after what they did to the others..."" 

His grief was being replaced by anger, from the unfairness of the attack. 

""Those men died alone because I wasn't there to help..""
-&gt;"
1250450587931430913,2020-04-15 15:47:07,HLHPattison,"@TheAuracl3 I am very classic version of ""behind this mask of anger is a face of sorrow,"" but... you're right that I can't let it turn me into a negative person who pushes people away. It's a real struggle, and I'm lucky to have good folks, strangers sometimes!, who can help me see that."
1250449322786934786,2020-04-15 15:42:05,FindMe_OutWest,I legit watched a couples guys be mad disrespectful to their homeboy Frat. The guy was telling them to chill but they did not listen to Bruh. You could see the anger in his face. MOTS: It be your own friends!
1250448096271536128,2020-04-15 15:37:13,DavidBisby61,"“As water reflects the face, so ones life reflects the heart” proverbs 27:19.  What you do creates the person you ultimately are. Along with that any emotion you have felt whether it’s anger, anxiety, fear or sadness others can feel as well."
1250447920534630401,2020-04-15 15:36:31,NotPlayygrl,yeah i wanna beat your ass in real life over this but thats making me face my anger issues so ima block you. https://t.co/XJwDVHObTE
1250446179751448578,2020-04-15 15:29:36,ShoesCatchup,"Ugly is not her looks 
It's her demeanour of a ugly 
Pompous personality
Instead of that make up &amp; clothes 

Her arrogance &amp; fake built up bout herself 
That she is somebody more than wat she really is.

She s always irritated &amp; nose flared up in anger 
Her normal face"
1250438329142669314,2020-04-15 14:58:24,_Miss_A88,@CorinnaMedland @educationgovuk I’ve taken a lot of anger out on that winking face....
1250436914785574914,2020-04-15 14:52:47,ooga_bogga,"@MarsdenMarshal1 After trump incited the world anger on social media by using ""Chinese virus"" term , the coming days china will face full blown anger from every section of soceity around the world. Atleast the Chinese government shall apologize for its failures."
1250436654868738048,2020-04-15 14:51:45,JMC9787,I enjoy these idiots complaining about being told they need to wear a face-covering. What about places that have required a shirt and shoes for decades? Was that an issue as well? Give me a break with your fake fucking anger. https://t.co/P1mISpL17x
1250434560459812866,2020-04-15 14:43:25,jk84getsangry,"@zts1986 I get how fed up people are with status quo. I am too, but this is a classic “cutting off your nose to spite your face” scenario. Believe me, I understand the anger over centrism winning out, but it’s this or whatever the fuck orangina and his racist cronies have in store. https://t.co/5EpOfubrEg"
1250433465243189248,2020-04-15 14:39:04,Layeeq313,Trump knows he will face anger of Americans due to his failure. So he is blaming WHO!
1250431752633384961,2020-04-15 14:32:16,CurtisMccaslin,"@MonsterLand20 Yeah, hurting myself was bascially the way for me to deal with my anger without hurting anyone else, I only hurt one person during my childhood who was a friend of mine, he was talking to me while I was in a bad mood and I punched him the face knocking him down"
1250431224809578502,2020-04-15 14:30:10,FACE_addict,Throwing around your weight can create anger and resentment at... More for Capricorn https://t.co/lO2SVsFl05
1250430738073174016,2020-04-15 14:28:14,YourLocalMechan,"Dariya Storms into the crew bunks, her face bright red from both embarrassment and anger. “ALRIGHT! WHO THE FUCK STOLE MY VAGINA!?”"
1250430438499168257,2020-04-15 14:27:03,AbhinavBhati12,"@laqu_opines @Rangoli_A I would disagree that dalits have the same negative thoughts infact most of them love to be called a ""Hindu"" now that can be a different thing, that the discrimination they face nowadays might lead to anger and frustration,its our fault not their's Bheem meem is false propaganda"
1250430321205493762,2020-04-15 14:26:35,CurtisMccaslin,"@MonsterLand20 Now when it comes to anger issues austism can cause people to be violent, usually it's towards others but some cases like myself I would be violent towards myself, I would punch myself in the face, I would headbutt the wall, I would bite my arm, etc"
1250427181471109123,2020-04-15 14:14:06,FieryWeeUnicorn,What a vile way to treat anyone!! I am shaking with anger right now. The horrible little power mad child then had the disgraceful cheek to tell me he didn't care if I reported him and laugh in my face. Disabled people do not have to carry identification badges.
1250427161107771394,2020-04-15 14:14:01,kenjirapzilla,"So I think part of the problem here is that, as usual we are primates.
Primates need a face to their enemy/the things that kill them. We need to know where to direct our anger and aggression. Ghosts/Gods/Spirits historically invented for those purposes. 1/5
#BillGates #Covid19"
1250423827546247170,2020-04-15 14:00:46,MurphyFerguson,"COVID-19 is an abbreviation for coronavirus disease 2019. 

In COVID-19, ‘CO’ stands for ‘corona,’ ‘VI’ for ‘virus,’ and ‘D’ for disease. 19 for 2019.

As always, in the face of easily verifiable fact, you have Republican lies, attempts at targeting anger and sewing division. https://t.co/NlLGIrgkGO"
1250423718469201929,2020-04-15 14:00:20,GiReviews,"Hostility fosters anger….it breeds words that sting and attitudes that divide.
 On the other hand, there is nothing love cannot face. There is no limit to its power. We want to share with you this message from our good friend, Kenny Kim.... Wishing a happy #Easter to you!"
1250423315950272520,2020-04-15 13:58:44,buzibrownie,Arsenal chief Raul Sanllehi has warned the squad they face more wage cuts if the Premier League season is voided - much to the anger of players.
1250421859675332610,2020-04-15 13:52:57,GlorifyingGod1,"Did I offer peace today? 

Did I bring a smile to someone's face? 

Did I say words of healing? 

Did I let go of my anger and resentment? 

Did I forgive? 

Did I love? 

These are the real questions.

~Unknown~

#LoveThyNeighbor
#Christlike
#Christianity"
1250420121417338881,2020-04-15 13:46:03,DavidBHomer,"By contrast, where have we seen phases of denial, anger and disingenuousness in the face of #Covid_19
https://t.co/FXhrBeW8tY"
1250418978448531457,2020-04-15 13:41:30,caustic_kanya,She don't care about her own party Shame On Vasundhara Raje  She has no strong reason not to celebrate about it yet as the party is likely to face the wrath of the Rajput community’s anger in Rajasthan
1250415596056920065,2020-04-15 13:28:04,Godyan7683,Strong reason not to celebrate about it yet as the party is likely to face the wrath of the Rajput community’s anger in Rajasthan Shame On Vasundhara
1250415548191703041,2020-04-15 13:27:52,ThePriya_,No reason to celebrate about it yet as the party is likely to face the wrath of the Rajput community’s anger in Rajasthan Shame On Vasundhara
1250415114831810561,2020-04-15 13:26:09,therayban,Sir John Sawers said Beijing was not honest when the disease first surfaced and would face 'anger' from the international community. https://t.co/tLFeHheMFn
1250414410616541186,2020-04-15 13:23:21,Bulbul1992R,Raje has no strong reason not to celebrate about it yet as the party is likely to face the wrath of the Rajput community’s anger in Rajasthan Shame On Vasundhara
1250414396943319047,2020-04-15 13:23:18,Issademproblem,"Under trump Russia has closer ties to the unites states, Saudi, something tells me these are Putin’s types, something tells me China and their atheism barbaric ways are going to face the full brunt of the worlds anger"
1250411223671279619,2020-04-15 13:10:41,mykingjk,"tae feels his face heating up in anger, “I’ll let you know he’s a very knowledgeable and respected man, which I can’t say for /you/.”
jeongguk scoffs, retorting, “you and I both know that’s bullshit, sweetheart, I’m probably the most respected man you’ll ever meet.”"
1250408966158336000,2020-04-15 13:01:43,witchygarden,When Kalim tried his best to show his anger. He TRIED. But who would be intimidated by this cute little face!!! 🥺❤️ https://t.co/DAaX6AgdZ1
1250408135472357376,2020-04-15 12:58:25,zakheni_zwane,"@Nazomagenge2 If uyinkosi, then I’m telling you in your face. Trump is not a good leader and I can substantiate my point. 

I asked you a question to substantiate or rather elaborate why you think Trump is a good leader. Instead of answering me you went on an overdrive anger😳"
1250404716338700289,2020-04-15 12:44:50,leahisneckdeep,need to work on my anger issues cause my first reaction when someone pisses me off is to punch them in the face
1250403480692383749,2020-04-15 12:39:55,royalquintet,"kuro: so that's why i've been sewin' away every single day. my face is all burning up in anger... though i haven't seen him lately, it feels like i'm turnin' into my childhood friend, itsuki"
1250403016475160584,2020-04-15 12:38:05,minminJolteon,"I'm using the Choco Usa skin, but my face when I'm in the lobby has changed since the update came.
It was a normal round-eyed face before, but after the update, it has an angry look on it.
Is this a spec? If not, let he's anger subside
#fortnite https://t.co/dqGlEgKymI"
1250402145888690176,2020-04-15 12:34:37,amanpreetwasson,That moment when you are angry at your brother and he make puppy face and all ur anger vanished 🤣
1250400832001990657,2020-04-15 12:29:24,SatheeshSekaran,"@Anbu_TamilachiA when I see a beautiful girl,I ask about her &amp; admire her beauty, to my wife. My wife vil give all details abt her with fake-anger on the face.But,my wife knows I will never cheat her.Coz,I will never. It is an attraction factor. My wife also shares everything openly wid me.Turst!"
1250399908588400647,2020-04-15 12:25:44,nickcroom,@Dibble75 What's that sound? Is it a car racing from Stockport to Sevenoaks being driven by a man with steely look of anger on his face?
1250398963011895298,2020-04-15 12:21:58,ArnelSalgadoBot,With the sense of anger he jabbed his face and unexpectedly blood began to be depotted around his eyelids. . . his pointed nose started to lose blood like an epistaxis which it didn't stop form bleeding.
1250396797308149761,2020-04-15 12:13:22,readyupbruh,"Smile increases the value of face,anger spoils beauty of soul, confidence companion of success.💯

So keep smiling, have a great morning.🔥

But most of all have a beautiful Wednesday.🧨

#WednesdayThoughts #humpday #PositiveVibes #stream #love #Smile #laugh #twitch #Facebook https://t.co/RgiO7jYvWp"
1250395808601706496,2020-04-15 12:09:26,sharnicmarc,Paula Reid is one arrogant piece of work! Ever notice the anger in her face when asking questions?  Something is really wrong with this Chick ! https://t.co/LU7Bvsla5W
1250394458593456128,2020-04-15 12:04:04,Al_lnz_Ou17,"If you haven't watched the series Love Is Blind 👌💕,oh well you are missing out💃I like this Giannina girl bathong😂😀, her moods swings &amp; anger outbursts will send you straight to Wuhan to face Corona head on!!😥Damn🙆‍♂️"
1250394375215087618,2020-04-15 12:03:44,bobbykamazu,"34/ face and turned to face me, livid with anger. “Did you see that filthy pig touching himself like that? The very idea!”“You were checking out his package,” I laughed. “I saw you.”“His vulgar thing was poking out, of course I glanced down,” stammered my wife. “He, he should"
1250394224845099008,2020-04-15 12:03:09,RichTvAfrica,"Beijing may come to regret its rapid pivot from domestic crisis to international triumphalism, for there is a rising tide of nationalist anger coming its way as citizens from countries around the world face prolonged economic hardship @nytimes @paulmozur https://t.co/MEiat6KWpa"
1250391712486342656,2020-04-15 11:53:10,gspeckmail,"“...Li became the face of simmering anger at the ruling Communist Party’s controls over information and complaints that officials lie about or hide disease outbreaks, industrial accidents, natural disasters and financial frauds, while punishing whistleblowers...journalists.”"
1250391419841384448,2020-04-15 11:52:00,dc5150319,Look at @realDonaldTrump Face you can his anger bc that reporter ask a hard ball Q about testing https://t.co/8oIM0yay6w
1250391347397361666,2020-04-15 11:51:43,R___zoo,"""When you see the face of anger look behind it and you will find the face of pride""
#Rumi"
1250389519158980613,2020-04-15 11:44:27,JAImaicanMeCray,anger... n im scared to face this side of myself.. https://t.co/RHq3UlrNqH
1250387376679137280,2020-04-15 11:35:56,LuckieKathy,"@PrincessBravato harsh  face , for being so young. pent up anger. sad soul. empty."
1250386508672008192,2020-04-15 11:32:29,67Spiel,"So glad my MP found this funny!

But when pushed her face showed anger. 

Usual contempt from her. https://t.co/fKKk0oBAmO"
1250385990251937793,2020-04-15 11:30:25,blackcoin02,Arsenal chief Raul Sanllehi has warned the squad they face more wage cuts if the Premier League season is voided - much to the anger of players.
1250382705898016769,2020-04-15 11:17:22,AkindutireFree2,"Easier said than done.

You don't know how angry you can get until you face situations that will test your anger.

May we not meet unfortunate people in life🙏🙏 https://t.co/cUWrAsJ6Wm"
1250381644369887233,2020-04-15 11:13:09,HealthPakStream,"@ThreeKobolds Me, to your employer, except please include more swearing and anger and maybe a punch to the face. https://t.co/cH6nOpeWQp"
1250380174136311809,2020-04-15 11:07:19,willowvante,@diorsvga why am i angry why does his face anger me jesus christ am i ok
1250378497668911104,2020-04-15 11:00:39,davvydmoore,Me trying to hold all the anger in with a smile on my face https://t.co/oN0fajRCxZ
1250370618190704641,2020-04-15 10:29:20,iambolar,Arsenal chief Raul Sanllehi has warned the squad they face more wage cuts if the Premier League season is voided - much to the anger of players.
1250366979053060097,2020-04-15 10:14:53,DarellynFineArt,"Good morning 🌞! It's not easy being inside seeing the same face/s for too many hours but hold ur peace! Remember:
""A soft answer turneth away wrath: but grievous words stir up anger."" Proverbs 15:1"
1250362832803131392,2020-04-15 09:58:24,ravigopi555,ITS IS NOT A TIME FOR HATE POLITICS WITH A LEADER BRINGING HIS TENSIONS AND ANGER THAT HIS CONCENTRATION IS LOST PRESIDENT TRUMP WAS A MAN WHO FACE A MASSIVE TORNADO AND THIS IS SOMETHING NEW NOT TO HIM ALONE BUT THE WORLD LEADERS TOO
1250360167448760321,2020-04-15 09:47:49,ForConservative,@mitchellvii He looked pissed that President Trump forced his hand to endorse Biden.  You could see the anger on his face!  It was lovely 😂
1250357653018152961,2020-04-15 09:37:49,psilo_jay,"@zylon9 If EVER there was REASON and the time to take to the streets EN-MASSE in protest, utter disgust AND anger, it is NOW! 
Wearing face masks is optional, tho it'd confuse the BEJAYSUS out of any facial recognition software if peeps DID!"
1250351704249233408,2020-04-15 09:14:11,marriedwangxian,"Just as he’s admiring lwj’s length he hears thundering footsteps and the slam of the jingshi door. “Wei Ying!” Lwj shouts, face twisted in anger. 

“Ohohoho Lan Zhan! The talisman worked!” Lwj’s cheeks flush when he sees what wwx’s doing with his body."
1250348642726064128,2020-04-15 09:02:01,PrairieTooka,"“Miss Rey! I-“ He had to shout over the rain.
“Oh for the- ENOUGH” She rounded on him, jamming an accusatory finger into his chest. “You pompous, contemptuous 𝒂𝒔𝒔.”
His squawk of protest was lost to the rain as her politely impassive face scrunched into outright anger."
1250347124258045954,2020-04-15 08:55:59,TheDe4thWitch,"@RedNephi She wasn't screaming or crying. More exactly, she wasn't screaming under fear... but mostly with anger. She immediately threw one of her pillow at his face.

""And it was a reason to sleep in MY bed ?! There's a couch in the living room !!"" she shout, grabbing another pillow (+)"
1250346159714926594,2020-04-15 08:52:09,Pollyblue11,@cmonuyellows @piersmorgan @Helen_Whately So agree with you! I’d love her to bully a woman face to face who cares stand up for herself! He’d run and cry poor me! Talks to woman like that on telly what happens behind close dose with his anger!
1250345546167902210,2020-04-15 08:49:43,laanternn,"@bryantjacob77 @pomworm fears awake anger beats loud, face reality"
1250344159967240206,2020-04-15 08:44:12,HalloweenHailey,"Even if I face injustice, I will never consider myself a victim. I will never live my life feeling sorry for myself with resentment for the world over the actions of a few. You’ll waste years of your life harboring anger that harms nobody but yourself. That will eat away at you."
1250340488516734977,2020-04-15 08:29:37,Editash,"Comeback hene 👑 
Losing 5 goals to 1 in the 55th minute on FUT Rivals and ended up winning 5:6
He just kept pissing me off with his stupid celebrations. Anger either pushes you to do better or backfires in your face 😂"
1250338386092548096,2020-04-15 08:21:16,impartiallens,@bagofcells @TFL1728 People are not ready to face reality. They're mostly in denial. The truth is too painful for them. They're turned off by his anger towards the establishment whom they want to think of as a warm cozy blanket to keep them warm.
1250330608653365249,2020-04-15 07:50:21,AkiSchilz,"I am taking down yesterday's angry tweet because let's face it, we don't need any more anger. But know this. My company is my life. Come at me or my staff or my writers and I don't forget it. What I will also never forget? The amazing support. You guys are the best. Thank you x"
1250330044167118850,2020-04-15 07:48:07,DC65551676,"@JMPSimor This is truly shocking, I mean we all know what America is like but when you see it on film, you see the hatred and anger on the cops face, so blatant,  I'm horrified."
1250329900491264000,2020-04-15 07:47:32,DxddyTheo,@melanatedmomma Anger... which is a cover up for the deep sadness I refuse to face
1250329201787334656,2020-04-15 07:44:46,fourscoremoth,Looking at his face I see less anger and more sorrow...I’m sorry Steve..
1250323252292935683,2020-04-15 07:21:07,Flomerboy,"@brijanp @kyleturman if someone doesn't spit in my face when the slap a design on my desk, I ask myself
do you even care? 
where is your anger? 
you could use it to make better designs!!!!! https://t.co/y5Lj6injKd"
1250320562670292995,2020-04-15 07:10:26,andnowsheisnot,@stephencapa68 @CatPurry9 I am seriously worried about returning to Australia to live. The racism has always been there but combine it with grief and anger and I just don’t see how anyone with an Asian face feels ok in public.
1250315778168983553,2020-04-15 06:51:25,finelinepose,"a genuine concern of mine: not sure if I’m more attracted to harry because he’s an asshole in this fic, or if I want to punch him square in the face out of pure anger I have in him rn how do y’all do this"
1250311960685469696,2020-04-15 06:36:15,wizardebooks,Librus fights to remain seated for the anger when he sees the swoop of eyeliner across his face.
1250311662734696455,2020-04-15 06:35:04,sharkinnawater,THERE IS WORK TO BE DONE AND I REALIZE THIS PEACE IS NOT OF MY OWN BUT RATHER I HOPE THAT I COULD ACHIEVE SUCH PEACE AND KEEP SUCH PEACE FOR THE WORLD IS SOMEWHAT CRUEL TO ME AND I FACE IT WITH ANGER FOR THE PEACE IT WISHES TO TAKE FROM ME YET I HONOR WHAT YOU SEE ME DESERVIN OF
1250310693703667713,2020-04-15 06:31:13,RyLewMo,@gooner_toni1 Next time (if there is one) turn your anger into loathing him.. I would’ve laughed in his face as you strut to the chemist because mind games are beneath you 💁🏾‍♂️💁🏼‍♀️
1250307476932530176,2020-04-15 06:18:26,ouggi,Arsenal chief Raul Sanllehi has warned the squad they face more wage cuts if the Premier League season is voided - much to the anger of players.[Sun]
1250307260456136704,2020-04-15 06:17:35,aridaura259,@josukesimp A guy who thinks random funny face is funny and people will see it and be expected to find it funny when it isn’t. Wow I have a lot of built up anger
1250305476920619011,2020-04-15 06:10:29,Pat51863150,The face of the Democrat party!  Anger comes from fear!  So what’s Pelosi afraid of? https://t.co/rjh6R1NoLY
1250305219105189888,2020-04-15 06:09:28,btsonlyplz,"Yoongi's shocked face morphed into anger. ""I need to finish he song, the deadlines almost due. You can't keep me home,"" he struggled against Jimin's hold, using his leg to try push Jimin away."
1250303772590362624,2020-04-15 06:03:43,JoelMusibe,"God doesn't bless people according to the faces of others. Because your face is twisted against me doesn't block my blessings. Anger only destroys it's possessor.

Face your haters with boldness &amp; a smile, it paralysis them. See, You are too blessed to keep grudge.
#NoLimit2020 https://t.co/UselZXNglz"
1250300558964973569,2020-04-15 05:50:57,jerryrobben,"Life is short, live it. Love is rare, grab it. Anger is bad, dump it. Fear is a mind-killer, face it. Memories are sweet, cherish them."
1250295638270468096,2020-04-15 05:31:24,IanMcCallum20,@UnicornFor3some if it is part of a consensual game...a fall to one knee and a look of anger on my face while I think of what I am going to do to you
1250295170416820230,2020-04-15 05:29:32,salim_sani_,"house increase; the people start to pull their hair and start to hit their head and face, and cry, it is at this time that the Angel of Death says, 'Fie be upon you! Why are you showing anger and fear?
I swear by Allah! I have not taken anyone's wealth;"
1250294963356631042,2020-04-15 05:28:43,Modoreddo_,"@OfStormAndHate Mordred turned slowly to try to look at that other version of his father but at that moment there were already a lot of tears streaming down his face while, Saber stared at Arturia. It couldn't be said whether that was anger or joy... only his eyes seemed to be judging whether -"
1250294564692221953,2020-04-15 05:27:08,PeaGreen6,@intheMatrixxx Ninurta destroyed Sodom and Gomorrah. The resulting radioactive cloud nearly wiped Abraham's tribe off the face of the Earth. Ninurta took remainders and put them in South America. Abraham's tribe was lead by Enlil. Father's anger was great and the GREAT WAR began.
1250293995881656323,2020-04-15 05:24:52,Tooth_Fairyy,"@dil_ka_dactaar 10: insult turns me off
35: slap or throw something upon your face in anger"
1250286949882986498,2020-04-15 04:56:52,CarrieSchuster7,@HeartSongAI @sophietnatsi @SubaruBestBoy @LiaaNyaa @iitszzoe I'm heavily traumatized and grew up constantly forced to shove the anger for the people who mistreated me down in order to save face. You do not get to say emotional repression is bad while also calling me a monster for the effects of the repression people inflicted on me
1250284934024974339,2020-04-15 04:48:52,dpsstruggle,@meeksbf im so sorry but its face just fills me with indescribable anger
1250283188175245312,2020-04-15 04:41:55,5Gorgey,He looked at me and I seen the anger on his face and he was going to throw me in a fiery pit! ....See?
1250280649417580545,2020-04-15 04:31:50,andyofyyz,"@TheoFleury14 FYI - the genesis of Trump's anger at the WHO was that it should've been more critical of China, that it took their reassurances that things improved at face value thus pushing misinformation. Yet Trump literally went out of his way to praise China's response to the pandemic....."
1250278664547098625,2020-04-15 04:23:57,Sweta_macwan5,"Happy Wednesday! Be happy with who you are and what you do, and you can do anything you want. Smile increases value of face, Anger spoils beauty of soul, faith is force of life, confidence is companion of success, so keep smiling. Good Morning have a beautiful wednesday."
1250274988768165888,2020-04-15 04:09:20,damnjass,"@TweetsCanBFatal She should have but she lost her ability to have kids very early on before she got married, she probably felt like nobody would want her after, &amp; I feel like her anger was justified because he ended up with that same girl in the end quick af it was like a slap in the face"
1250273505209225221,2020-04-15 04:03:27,_oryctolagus,"mean in a fit of anger, and the tinge of pain that flits across Wei Wuxian’s face haunts him during the days he lie in the cellars back at Lotus Pier, bleeding and injured from numerous superficial wounds Wen Chao inflicts on him.

“I don’t know what my father sees in you,” +"
1250272987116273664,2020-04-15 04:01:23,Truthcop,"@Yamiche I didn’t see any anger at all. I watched the task force meetings for weeks now. Oh, you mean when he shoved your face in sh!t?!"
1250272042101829632,2020-04-15 03:57:38,sammisue_,@chibiyumakuga She was so funny tonight my dad was petting her but then he suddenly stopped and out of anger she jumped into his chest and put her paws on his face
1250272020312387595,2020-04-15 03:57:33,anyidea,"#TuesdayThoughts: After looking at the anger and disgust shown on her sons face every time she called his name, #AmySchumer quickly changed his name. https://t.co/8H4xGCHhTl #comedy #Comedyvideos https://t.co/5T6tcBm5bS"
1250270448798973958,2020-04-15 03:51:18,DocRizzoli,"@OfTheRiots inspecting his face where he was slapped. He’s glancing up at the question, and—

—and he’s softening. All his anger leaks out of him in that instance. And suddenly he remembers the WorriedConfusedHurt, and he’s turning his attention back to the ever darkening red mark.

&gt;"
1250267568692006912,2020-04-15 03:39:51,DwitterWitz,"@richard18682884 @raleighpolice Jack's mad. Jack Loves law &amp; order, as do I. All MAGA peeps love our first responders. 

We're ok with righteous anger. It's essential in the face of tyranny. So, when officers of the law break the law they are outlaws. 

See? We're good."
1250267551549886464,2020-04-15 03:39:47,MedicalScitech,"#Africans in #China say they have suffered forced #evictions, arbitrary #quarantines and mass #coronavirus #TESTTESTTEST and face #discrimination in restaurants and hotels apparently linked to a cluster of virus cases among #Nigerians living in #Guangzhou. https://t.co/IU6REln3Ls https://t.co/vpswddwAy0"
1250264295977476096,2020-04-15 03:26:51,cheeriogrrrl,"@lltwing @The_Acumen @BenjaminPDixon They don't really care if Trump wins, but their anger at Biden is palpable. Seems to me they've stored up a ton of anger towards Bernie for losing and now they're searching to vent their hostilities on the Dem candidate rather than face their own disappointment &amp; rage."
1250264150544171008,2020-04-15 03:26:16,Anthonyguy,"@danwhitejr Putting on the Ear 1/4

I was just a common soldier,
Maybe mixed with macho bolder,
Pain of sin from “righteous” anger,
Applied to me in sacred garden.

Humbled, hurt, and suddn'ly startled,
Startled more by Master's hand,ling,
Ear and face rejoined and healing,"
1250263161590050817,2020-04-15 03:22:21,BossFightBot2,"You encounter it in a  snowy woodland:

QUINTANTIER, THE HITTER

Element: Ice
Form: Draconic

It will hear your knee and it desires to run a bit of patience to ever exist. 

It shouts, barely able to contain its anger: I didn't want it to come to this. But Face me if you dare."
1250260083923173378,2020-04-15 03:10:07,jimandsamcuck,"Did I offer peace? Did I bring a smile to someone's face? Did I say words of healing? Did I let go of my anger &amp; resentment? Did I forgive? Did I love? I must trust that the little bit of love that I sow now will bear many fruits, here in this world &amp; the life to come. #Namaste"
1250260017791418368,2020-04-15 03:09:51,fleabaged,"now I’m spiraling about how intentional it was for this woman to look like Anna &amp; Eve, her two real “loves” that both betrayed her, and how she bashed a jar right on her face in the most brutal of ways in one of her most blunt kills. oof that pent up anger manifesting on the job. https://t.co/q6VgDZPdfT"
1250259167652257792,2020-04-15 03:06:28,thedollhead,"Today just kind of...went. I really need to stay on top of my meals, bc like most people I get irritable if I don't eat enough. The last thing I need is more anger when I already want to pop H#1 in the face at any given moment."
1250258098125590528,2020-04-15 03:02:13,RosesBrain,"Anger has broken through my reluctance to put my face and voice on Twitter. I don't vote for rapists, racists, or forced-birthers. That leaves me iced out of the major parties this year.
It didn't have to be this way. Lie in the bed you've made, DNC.
@DavidAgStone #TimesUpBiden https://t.co/9gSr36xC1o"
1250256913142611969,2020-04-15 02:57:31,BotUnicode,"😡
code:1F621
POUTING FACE(Emoticons)
* intended to depict pouting rather than simply anger"
1250254418521526275,2020-04-15 02:47:36,wallenpiper,"Even if you hate Sweet Shuu and say it to his face He would be like “aw, i’m very sorry... can i somehow change your mind, y/n? :c maybe the pent up anger you feel is the result of an ulterior problem in your life? would you like advice or help with it..?”"
1250253136788246529,2020-04-15 02:42:31,SlavSunflower,"Man, you know shits fucked when you're lying face down in tears after reading a wholesome post about someone who doesn't have a shitty absentee dad and feeling nothing but anger at them for literally no reason"
1250250161303048192,2020-04-15 02:30:41,Zama85809109,@sk_mgema 🤣🤣 But anger is written all over her face
1250249816837259265,2020-04-15 02:29:19,yrfriendnat,"Louis pretty much gave up and retreated from public life, leaving Marie alone to desperately try and maintain the monarchy in the face of intense anger and discontent that was growing every day. she managed this for a time, but it soon became too much for her to bear."
1250248909714100225,2020-04-15 02:25:43,wins5820,"@HumanistReport Loosing our anger gives way to hopelessness in the face of what and who we have to deal with to change this system. Don’t let go of your anger, just make sure to channel towards those institutions that deserve it. And remember everyone needs downtime."
1250242709098393600,2020-04-15 02:01:04,kokoro_en,"Not enough to even talk about!
This is the face for anger."
1250240851734913025,2020-04-15 01:53:42,SnarkyYogi,@foglesong_md @ETSshow @AmyOxentenkoMD @DrLindaMD @mike_natter @FutureDocs @SchaffnerCk @rocketgirlmd @RanaAwdish @colleenmfarrell @gradydoctor @arghavan_salles I saw a certain president with his back to a mirror getting hit in the face w a bowling ball. 🤷🏼‍♀️ Guess that means I’m not as optimistic as you &amp; maybe have some  unresolved anger?
1250238796454662152,2020-04-15 01:45:32,jose7abraham,"On social media and in nearly 1,200 emails to Insider, Michigan residents expressed anger at every aspect of the governor's executive order.

from Yahoo News - Latest News &amp; Headlines https://t.co/KQRkUmJXmx

'A slap in the face': Furious Michiganders a… https://t.co/mqkznWdCRW"
1250237377634865159,2020-04-15 01:39:53,journaIstom,@bassettvIogs just seeing his face causes me so much rage like this is the first time i worry about having anger issues
1250236231398707200,2020-04-15 01:35:20,missxmurphy14,"I have bad anger issues when I’m washing my face, doing dishes, etc and water rolls down my sleeve"
1250235873062420481,2020-04-15 01:33:55,oncheaustin,@hannytalker The MD asked me if I have any question. I said yes and asked him why all female employees. Immediate I saw anger in his face and he asked me to get out. I jejely work away. make him enjoy his girls alone.
